claimReviewed,itemReviewed.datePublished,itemReviewed.type,author.name,author.jobTitle,author.affiliation.type,author.affiliation.name,title,subtitle,reviewRating.type,reviewRating.alternateName,reviewRating.color,postTerms.partyTermId,postTerms.ratingTermId,postTerms.claimerTermId,type,id,datePublished,url
"""(Pablo) Iglesias ha votado 4 veces en contra de que haya un Gobierno progresista en España""",,Claim,Pedro Sánchez ,Presidente,Organization,PSOE,"Pedro Sánchez: ""(Pablo) Iglesias ha votado 4 veces en contra de que haya un Gobierno progresista en España""","La afirmación es FALSA: Unidas Podemos votó 2 veces en contra de un Gobierno de PSOE y Ciudadanos en 2016, permitió con su sí que los socialistas llegaran a la Moncloa en 2018 y se abstuvo en la última sesión de investidura.
",Rating,Falso,#f54242,98761,98750,98860,ClaimReview,45685,2019-11-04,https://www.newtral.es/sanchez-iglesias-ha-votado-4-veces-en-contra-de-que-haya-un-gobierno-progresista-en-espana/20191105/
"""Desde el tercer trimestre de 2018 hemos creado 530.000 nuevos puestos de trabajo""",,Claim,Pedro Sánchez ,Presidente,Organization,PSOE,"Pedro Sánchez: ""Desde el tercer trimestre de 2018 hemos creado 530.000 nuevos puestos de trabajo""","Es FALSO. La diferencia de nuevos puestos de trabajo entre los periodos citados por el Presidente asciende a 346.000, según la EPA
",Rating,Falso,#f54242,98761,98750,98860,ClaimReview,45661,2019-11-04,https://www.newtral.es/pedro-sanchez-desde-el-tercer-trimestre-de-2018-hemos-creado-530-000-nuevos-puestos-de-trabajo/20191105/
"""Durante 40 años este país ha ido perdiendo natalidad""",,Claim,Albert Rivera,Diputado,Organization,Ciudadanos,"Albert Rivera: ""Durante 40 años este país ha ido perdiendo natalidad""","La afirmación es ENGAÑOSA. La natalidad está en mínimos históricos, pero no ha caído durante los últimos 40 años, ya que tuvo un largo repunte en los 2000
",Rating,Engañoso,#ff8433,98755,98754,98807,ClaimReview,45638,2019-11-04,https://www.newtral.es/rivera-durante-40-anos-este-pais-ha-ido-perdiendo-natalidad/20191105/
"""La Constitución dice que las pensiones se tienen que actualizar conforme el IPC""",,Claim,Pablo Iglesias,Diputado,Organization,Unidas Podemos,"Pablo Iglesias: ""La Constitución dice que las pensiones se tienen que actualizar conforme el IPC""","Es FALSO. La Carta Magna menciona que las pensiones deben ser «periódicamente actualizadas», pero no especifica que sea conforme al IPC.
",Rating,Falso,#f54242,98763,98750,98858,ClaimReview,45576,2019-11-03,https://www.newtral.es/pablo-iglesias-la-constitucion-dice-que-las-pensiones-se-tienen-que-actualizar-conforme-el-ipc/20191104/
"""En la declaración de Pedralbes se decía que hacía falta un relator internacional, que la monarquía era franquista""",,Claim,Pablo Casado,Diputado,Organization,Partido Popular,"Pablo Casado: ""En la declaración de Pedralbes se decía que hacía falta un relator internacional, que la monarquía era franquista""","Es FALSO. La declaración de Pedralbes no recoge la figura de un relator internacional ni define la monarquía como franquista
",Rating,Falso,#f54242,98757,98750,98786,ClaimReview,45565,2019-11-03,https://www.newtral.es/pablo-casado-en-la-declaracion-de-pedralbes-se-decia-que-hacia-falta-un-relator-internacional-que-la-monarquia-era-franquista/20191104/
"""Han creado una legislación que discrimina a los españoles porque les dice que tienen arraigo""",,Claim,Santiago Abascal,Diputado,Organization,Vox,"Santiago Abascal sobre las ayudas al alquiler: ""Han creado una legislación que discrimina a los españoles porque les dice que tienen arraigo""","Es FALSO. Para acceder a las ayudas hay que cumplir los requisitos establecidos en la normativa y se dan según el nivel de renta, al margen de la nacionalidad y cualquier otro criterio. Además, los beneficiarios, en su gran mayoría, son españoles.
",Rating,Falso,#f54242,98768,98750,98818,ClaimReview,43715,2019-11-03,https://www.newtral.es/santiago-abascal-sobre-las-ayudas-al-alquiler-han-creado-una-legislacion-que-discrimina-a-los-espanoles-porque-les-dice-que-tienen-arraigo/20191104/
"""Jamás pude presentar mi candidatura a una investidura en el Parlament de Cataluña""",,Claim,Inés Arrimadas,Diputada,Organization,Ciudadanos,"Inés Arrimadas: ""Jamás pude presentar mi candidatura a una investidura en el Parlament de Cataluña""","Es FALSO. Cualquier candidato a la presidencia de la Generalitat se puede postular para una investidura, aunque no cuente a priori con los apoyos necesarios.
",Rating,Falso,#f54242,98755,98750,98801,ClaimReview,41859,2019-10-24,https://www.newtral.es/ines-arrimadas-jamas-pude-presentar-mi-candidatura-a-una-investidura-en-el-parlament-de-cataluna/20191025/
"""Acordamos con el PSOE recuperar las ayudas para parados de más de 50 años, que no se tradujo en nada al no aprobarse los Presupuestos""",,Claim,Pablo Iglesias,Diputado,Organization,Unidas Podemos,"Pablo Iglesias: ""Acordamos con el PSOE recuperar las ayudas para parados de más de 50 años, que no se tradujo en nada al no aprobarse los Presupuestos""","Esta afirmación es ENGAÑOSA. La ayuda estaba plasmada en los Presupuestos de 2019 que tumbó el Congreso, pero el Gobierno finalmente la aprobó en marzo como «medida urgente» | Foto: EFE/ Javier Belver
",Rating,Engañoso,#ff8433,98763,98754,98858,ClaimReview,41214,2019-10-24,https://www.newtral.es/pablo-iglesias-acordamos-con-el-psoe-recuperar-las-ayudas-para-parados-de-mas-de-50-anos-que-no-se-tradujo-en-nada-al-no-aprobarse-los-presupuestos/20191025/
"""Al panteón designado por el propio Tribunal Supremo""",,Claim,Carmen Calvo,Vicepresidenta y ministra de la Presidencia. Relaciones con las Cortes e Igualdad,Organization,PSOE,"Carmen Calvo, sobre la futura ubicación de los restos de Franco: “Al panteón designado por el propio Tribunal Supremo""","La afirmación es ENGAÑOSA. Fue el Consejo de Ministros el que eligió esta localización. Después, el Alto Tribunal la ratificó frente al emplazamiento propuesta por la familia Franco. | Foto: Zipi (EFE)
",Rating,Engañoso,#ff8433,98761,98754,98795,ClaimReview,39774,2019-10-17,https://www.newtral.es/carmen-calvo-sobre-la-futura-ubicacion-de-los-restos-de-franco-al-panteon-designado-por-el-propio-tribunal-supremo/20191018/
"""Previamente al indulto de Barrionuevo y Vera hubo una sentencia del Tribunal de Estrasburgo que hablaba sobre el propio proceso""",,Claim,José Luis Ábalos,Ministro de Fomento,Organization,PSOE,"José Luis Ábalos: ""Previamente al indulto de Barrionuevo y Vera hubo una sentencia del Tribunal de Estrasburgo que hablaba sobre el propio proceso""","Es FALSO. El tribunal europeo se pronunció sobre el juicio años después. Foto: EFE 
",Rating,Falso,#f54242,98761,98750,98848,ClaimReview,39465,2019-10-17,https://www.newtral.es/jose-luis-abalos-previamente-al-indulto-de-barrionuevo-y-vera-hubo-una-sentencia-del-tribunal-de-estrasburgo-que-hablaba-sobre-el-propio-proceso/20191018/
"""En Cataluña están prohibidas ya las pelotas de goma""",,Claim,Íñigo Errejón,Diputado,Organization,Más Madrid,Íñigo Errejón: “En Cataluña están prohibidas ya las pelotas de goma”,"La afirmación es una VERDAD A MEDIAS. El Parlament suprimió su uso a partir del 30 de abril de 2014 para los Mossos d’Esquadra, pero no para la Policía Nacional ni la Guardia Civil. | Foto: Chema Moya (EFE)
",Rating,Verdad a medias,#ebe013,98767,98749,98804,ClaimReview,39459,2019-10-17,https://www.newtral.es/inigo-errejon-en-cataluna-estan-prohibidas-ya-las-pelotas-de-goma/20191018/
Se supone que las balas de goma estaban prohibidas en Cataluña,,Claim,Pablo Iglesias,Diputado,Organization,Unidas Podemos,Pablo Iglesias: “Se supone que las balas de goma estaban prohibidas en Cataluña”,"La afirmación es VERDAD A MEDIAS. El Parlament vetó el uso de este material antidisturbios en 2014, pero la decisión solo es aplicable a los Mossos d’Esquadra. No a la Policía ni a la Guardia Civil. | Foto: Mariscal (EFE)
",Rating,Verdad a medias,#ebe013,98763,98749,98858,ClaimReview,39003,2019-10-17,https://www.newtral.es/pablo-iglesias-se-supone-que-las-balas-de-goma-estaban-prohibidas-en-cataluna/20191018/
"""Hace dos años presentamos prohibir el indulto para rebelión y sedición y nos lo rechazaron""",,Claim,Ana María Pastor,Diputada,Organization,Partido Popular,"Ana Pastor: ""Hace dos años presentamos prohibir el indulto para rebelión y sedición y nos lo rechazaron""","La declaración es FALSA. La enmienda del PP al proyecto de reforma de la ley del indulto del PSOE no se llegó a votar, la reforma llevaba años estancada en el Congreso.
",Rating,Falso,#f54242,98757,98750,98846,ClaimReview,38633,2019-10-16,https://www.newtral.es/ana-pastor-hace-dos-anos-presentamos-prohibir-el-indulto-para-rebelion-y-sedicion-y-nos-lo-rechazaron/20191017/
"""Sánchez ha preferido en la Diputación de Barcelona a ERC y el PDeCAT que al PP""",,Claim,Teodoro García Egea,Diputado,Organization,Partido Popular,Teodoro García Egea: “(Pedro) Sánchez ha preferido en la Diputación de Barcelona a ERC y el PDeCAT que al PP”,"La afirmación es una VERDAD A MEDIAS. El PSC no ha llegado a un acuerdo con ERC sino con JxCat, al que el secretario general popular se refiere como PdeCAT. | Foto: Carlos Hidalgo (EFE)
",Rating,Verdad a medias,#ebe013,98757,98749,98854,ClaimReview,36861,2019-10-13,https://www.newtral.es/teodoro-garcia-egea-sanchez-ha-preferido-en-la-diputacion-de-barcelona-a-erc-y-el-pdecat-que-al-pp/20191014/
"""Lacalle [PP] proponía el pasado 28 de abril privatizar las pensiones""",,Claim,Pedro Sánchez ,Presidente,Organization,PSOE,"Pedro Sánchez: ""Lacalle [PP] proponía el pasado 28 de abril privatizar las pensiones""","La afirmación es FALSA. Surge de la interpretación de las palabras de Lacalle en una entrevista en la que también dijo que estaba «en contra de reducir las pensiones», pero esta parte se publicó después | Foto: José Manel Pedrosa (EFE)
",Rating,Falso,#f54242,98761,98750,98860,ClaimReview,36807,2019-10-11,https://www.newtral.es/pedro-sanchez-lacalle-pp-proponia-el-pasado-28-de-abril-privatizar-las-pensiones/20191012/
"""Llevamos 7 meses consecutivos destruyendo empleo indefinido""",,Claim,Pablo Casado,Diputado,Organization,Partido Popular,"Pablo Casado: ""Llevamos 7 meses consecutivos destruyendo empleo indefinido""","La declaración es ENGAÑOSA. La contratación indefinida sigue creciendo, aunque con menor intensidad. En ese periodo de 2019 se firmaron menos contratos indefinidos que en el mismo de 2018, pero esto no indica que se estén «destruyendo». Foto: Flickr PP
",Rating,Engañoso,#ff8433,98757,98754,98786,ClaimReview,36476,2019-10-10,https://www.newtral.es/pablo-casado-llevamos-7-meses-consecutivos-destruyendo-empleo-indefinido/20191011/
"""Estamos reduciendo la deuda pública""",,Claim,Pedro Sánchez ,Presidente,Organization,PSOE,"Pedro Sánchez: ""Estamos reduciendo la deuda pública""","Es FALSO. La deuda pública es ligeramente superior que cuando Sánchez llegó a La Moncloa. | Foto: Flickr PSOE 
",Rating,Falso,#f54242,98761,98750,98860,ClaimReview,36209,2019-10-09,https://www.newtral.es/pedro-sanchez-estamos-reduciendo-la-deuda-publica/20191010/
En las últimas elecciones no hubo una sola encuesta que nos acercara ni a los 50 escaños,,Claim,Albert Rivera,Diputado,Organization,Ciudadanos,"Albert Rivera: ""En las últimas elecciones no hubo una sola encuesta que nos acercara ni a los 50 escaños""","La declaración es FALSA, varias encuestas publicadas por medios distintos estimaron que Ciudadanos sacaría incluso más de 50 escaños.
",Rating,Falso,#f54242,98755,98750,98807,ClaimReview,35294,2019-10-07,https://www.newtral.es/albert-rivera-en-las-ultimas-elecciones-no-hubo-una-sola-encuesta-que-nos-acercara-ni-a-los-50-escanos/20191008/
"Si PP, Ciudadanos y Navarra Suma hubiéramos ido juntos tendríamos 165 escaños",,Claim,Pablo Casado,Diputado,Organization,Partido Popular,"Pablo Casado: ""Si PP, Ciudadanos y Navarra Suma hubiéramos ido juntos tendríamos 165 escaños""","Es FALSO, hubieran sacado 140 escaños, así resulta de la estimación realizada con la fórmula d&#8217;Hondt que rige nuestro sistema electoral.
",Rating,Falso,#f54242,98757,98750,98786,ClaimReview,33416,2019-10-06,https://www.newtral.es/pablo-casado-si-pp-ciudadanos-y-navarra-suma-hubieramos-ido-juntos-tendriamos-165-escanos/20191007/
"""Por qué es engañoso el argumento de Pablo Casado sobre la inversión extranjera en España""",,Claim,Pablo Casado,Diputado,Organization,Partido Popular,Por qué es engañoso el argumento de Pablo Casado sobre la inversión extranjera en España,"El presidente del PP insiste en tomar como referencia un trimestre excepcional y en el que fue Presidente del Gobierno tanto Rajoy como Sánchez
",Rating,Engañoso,#ff8433,98757,98754,98786,ClaimReview,33767,2019-10-05,https://www.newtral.es/por-que-es-enganoso-el-argumento-de-pablo-casado-sobre-la-inversion-extranjera-en-espana/20191006/
"""El Parlamento Europeo en mayo volvió a recordar a España que éramos el único país de Europa que tenía al dictador en un mausoleo público""",,Claim,Carmen Calvo,Vicepresidenta y ministra de la Presidencia. Relaciones con las Cortes e Igualdad,Organization,PSOE,"Carmen Calvo: “El Parlamento Europeo en mayo volvió a recordar a España que éramos el único país de Europa que tenía al dictador en un mausoleo público""","Es FALSO. El Parlamento Europeo nunca se ha pronunciado en esa dirección.  Las resoluciones de la institución sobre el auge del fascismo y la memoria histórica solo recogen la decisión del Congreso español de exhumar al dictador y hace recomendaciones generales a todos los países
",Rating,Falso,#f54242,98761,98750,98795,ClaimReview,32538,2019-10-03,https://www.newtral.es/carmen-calvo-el-parlamento-europeo-en-mayo-volvio-a-recordar-a-espana-que-eramos-el-unico-pais-de-europa-que-tenia-al-dictador-en-un-mausoleo-publico/20191004/
"Somos el partido que más propuestas propone en el Parlament, propuestas de resolución y proposiciones de ley",,Claim,Lorena Roldán,Diputada,Organization,Ciudadanos,"Lorena Roldán: “Somos el partido que más propuestas propone en el Parlament, propuestas de resolución y proposiciones de ley”","La afirmación es una VERDAD A MEDIAS. Es el grupo más grande en el Parlament, por lo que si tenemos en cuenta el tamaño de cada formación, hay partidos con más actividad por diputado 
",Rating,Falso,#f54242,98755,98750,98863,ClaimReview,32374,2019-10-03,https://www.newtral.es/lorena-roldan-somos-el-partido-que-mas-propuestas-propone-en-el-parlament-propuestas-de-resolucion-y-proposiciones-de-ley/20191004/
"""La Ley de Seguridad Nacional la aprobó el PP en solitario""",,Claim,Pablo Casado,Diputado,Organization,Partido Popular,Pablo Casado: “La Ley de Seguridad Nacional la aprobó el PP en solitario”,,Rating,Falso,#f54242,98757,98750,98786,ClaimReview,32319,2019-10-02,https://www.newtral.es/pablo-casado-la-ley-de-seguridad-nacional-la-aprobo-el-pp-en-solitario/20191003/
"""Madrid es la comunidad con menos deuda de España""",,Claim,Isabel Díaz Ayuso,Presidenta de la Comunidad de Madrid,Organization,Partido Popular,"Isabel Díaz Ayuso: ""Madrid es la comunidad con menos deuda de España""",,Rating,Falso,#f54242,98757,98750,98789,ClaimReview,31286,2019-09-25,https://www.newtral.es/isabel-diaz-ayuso-madrid-es-la-comunidad-con-menos-deuda-de-espana/20190926/
"""La venta de coches ha caído un 30% [en términos interanuales] y un 9% a lo largo del año""",,Claim,Teodoro García Egea,Diputado,Organization,Partido Popular,Teodoro García Egea: “La venta de coches ha caído un 30% [en términos interanuales] y un 9% a lo largo del año”,"Es VERDAD A MEDIAS. En agosto de 2018 hubo un incremento inusual de matriculaciones debido al nuevo ciclo de homologación WLTP, lo que distorsionó el mercado del automóvil
",Rating,Verdad a medias,#ebe013,98757,98749,98854,ClaimReview,30178,2019-09-18,https://www.newtral.es/teodoro-garcia-egea-la-venta-de-coches-ha-caido-un-30-en-terminos-interanuales-y-un-9-a-lo-largo-del-ano/20190919/
"""El gobierno de España lo único que hace es colaborar presupuestariamente""",,Claim,Guillermo Fernández Vara,PRESIDENTE,Organization,PSOE,"Guillermo Fernández Vara, sobre las Políticas Activas de Empleo: ""El gobierno de España lo único que hace es colaborar presupuestariamente""","Es ENGAÑOSO. Aunque las competencias de las Políticas Activas de Empleo están transferidas a las CCAA, la acción del Estado no se reduce a entregarles el dinero. También coordina e impulsa a través de un &#8216;Plan Anual&#8217; que aprueba el Consejo de Ministros
",Rating,Engañoso,#ff8433,98761,98754,98780,ClaimReview,29767,2019-09-17,https://www.newtral.es/fernandez-vara-sobre-las-politicas-activas-de-empleo-el-gobierno-de-espana-lo-unico-que-hace-es-colaborar-presupuestariamente/20190918/
"""No aparece en el documento de 370 medidas""",,Claim,Noelia Vera ,Diputada,Organization,Unidas Podemos,"Noelia Vera, sobre la derogación de parte de la reforma laboral: “No aparece en el documento de 370 medidas”",,Rating,Engañoso,#ff8433,98763,98754,98793,ClaimReview,29385,2019-09-12,https://www.newtral.es/noelia-vera-sobre-la-derogacion-de-parte-de-la-reforma-laboral-no-aparece-en-el-documento-de-370-medidas/20190913/
Ya hemos incrementado el número de policías y guardias civiles en más del 14%,,Claim,Fernando Grande-Marlaska,Ministro del Interior,Organization,PSOE,"Fernando Grande-Marlaska, sobre Cataluña: ""Ya hemos incrementado el número de policías y guardias civiles en más del 14%""",,Rating,Engañoso,#ff8433,98761,98754,98816,ClaimReview,29335,2019-09-12,https://www.newtral.es/grande-marlaska-sobre-cataluna-ya-hemos-incrementado-el-numero-de-policias-y-guardias-civiles-en-mas-del-14/20190913/
"""El IPI ha caído un 5%""",,Claim,Pablo Casado,Diputado,Organization,Partido Popular,"Pablo Casado: ""El IPI ha caído un 5%""","Esta frase es ENGAÑOSA. Las cifra que compara el comportamiento de este índice en el mes de mayo (último mes de Rajoy) con el registrado en el mes de junio o julio no son equiparables
",Rating,Engañoso,#ff8433,98757,98754,98786,ClaimReview,29051,2019-09-12,https://www.newtral.es/pablo-casado-el-ipi-ha-caido-un-5/20190913/
"""La contratación indefinida lleva 7 meses en caída libre""",,Claim,Pablo Casado,Diputado,Organization,Partido Popular,Pablo Casado: “La contratación indefinida lleva 7 meses en caída libre”,,Rating,Engañoso,#ff8433,98757,98754,98786,ClaimReview,29049,2019-09-12,https://www.newtral.es/pablo-casado-la-contratacion-indefinida-lleva-7-meses-en-caida-libre/20190913/
"""El 50% de Cataluña piensa que una solución es constituirse en una república independiente""",,Claim,Quim Torra,PRESIDENT DE LA GENERALITAT DE CATALUNYA,Organization,Junts per Catalunya,Quim Torra: “El 50% de Cataluña piensa que una solución es constituirse en una república independiente”,,Rating,Engañoso,#ff8433,98756,98754,98836,ClaimReview,28566,2019-09-12,https://www.newtral.es/quim-torra-el-50-de-cataluna-piensa-que-una-solucion-es-constituirse-en-una-republica-independiente/20190913/
"""Ha bastado un año para ver que otra vez con el socialismo en el poder volvemos al estribillo de siempre: más paro, más deuda, más déficit, más impuestos""",,Claim,Pablo Casado,Diputado,Organization,Partido Popular,"Pablo Casado: ""Ha bastado un año para ver que otra vez con el socialismo en el poder volvemos al estribillo de siempre: más paro, más deuda, más déficit, más impuestos""","Es ENGAÑOSO. El líder del PP mezcla en una frase datos falsos y verdaderos: no hay más paro ni más impuestos desde que el PSOE está la Moncloa. El dato de déficit del Estado era peor que el registrado un año antes cuando Casado lo dijo, pero la última cifra publicada es mejor que la del mismo mes de 2018. La deuda se incrementó un 4% en el primer trimestre del año en términos interanuales.
",Rating,Engañoso,#ff8433,98757,98754,98786,ClaimReview,28895,2019-09-11,https://www.newtral.es/pablo-casado-ha-bastado-un-ano-para-ver-que-otra-vez-con-el-socialismo-en-el-poder-volvemos-al-estribillo-de-siempre-mas-paro-mas-deuda-mas-deficit-mas-impuestos/20190912/
"""Hace seis meses que (Pedro Sánchez) no viene a una sesión de control""",,Claim,Albert Rivera,Diputado,Organization,Ciudadanos,"Albert Rivera: ""Hace seis meses que (Pedro Sánchez) no viene a una sesión de control""",,Rating,Verdad a medias,#ebe013,98755,98749,98807,ClaimReview,29067,2019-09-10,https://www.newtral.es/rivera-hace-seis-meses-que-no-viene-a-una-sesion-de-control/20190911/
"""El grupo Popular fue el primer partido de España que tuvo ministerio de Medio Ambiente""",,Claim,Pablo Casado,Diputado,Organization,Partido Popular,"Pablo Casado: ""El grupo Popular fue el primer partido de España que tuvo ministerio de Medio Ambiente""","La afirmación es ENGAÑOSA, ya que la cartera y las competencias existían en el último Gobierno de Felipe González, agregadas en el Ministerio de Obras Públicas, Transportes y Medio Ambiente
",Rating,Engañoso,#ff8433,98757,98754,98786,ClaimReview,29003,2019-09-10,https://www.newtral.es/pablo-casado-el-grupo-popular-fue-el-primer-partido-de-espana-que-tuvo-ministerio-de-medio-ambiente/20190911/
"""Los niños mueren más a manos de mujeres y nunca hablamos de violencia feminista""",,Claim,Iván Espinosa De Los Monteros ,Diputado,Organization,Vox,"Iván Espinosa de los Monteros: ""Los niños mueren más a manos de mujeres y nunca hablamos de violencia feminista""",,Rating,Falso,#f54242,98768,98750,98837,ClaimReview,28476,2019-09-05,https://www.newtral.es/ivan-espinosa-de-los-monteros-los-ninos-mueren-mas-a-manos-de-mujeres-y-nunca-hablamos-de-violencia-feminista/20190906/
"""España está en recesión""",,Claim,Teodoro García Egea,Diputado,Organization,Partido Popular,Teodoro García Egea: “España está en recesión”,"La afirmación es FALSA. El crecimiento del PIB español lleva en valores positivos desde el cuarto trimestre de 2013.
",Rating,Falso,#f54242,98757,98750,98854,ClaimReview,28377,2019-09-05,https://www.newtral.es/teodoro-garcia-egea-espana-esta-en-recesion/20190906/
"""En Madrid han aumentado muchísimo los robos… Eran más de 63.000 infracciones penales en lo que llevamos de año y en Barcelona estábamos por debajo de las 50.000""",,Claim,Ada Colau,Alcaldesa Del Ayuntamiento De Barcelona,Organization,Barcelona en Comú,Ada Colau: “En Madrid han aumentado muchísimo los robos… Eran más de 63.000 infracciones penales en lo que llevamos de año y en Barcelona estábamos por debajo de las 50.000”,,Rating,Falso,#f54242,98771,98750,98802,ClaimReview,28071,2019-09-05,https://www.newtral.es/ada-colau-en-madrid-han-aumentado-muchisimo-los-robos-eran-mas-de-63-000-infracciones-penales-en-lo-que-llevamos-de-ano-y-en-barcelona-estabamos-por-debajo-de-las-50-000/20190906/
"""Los catalanes somos los que pagamos más IRPF en el tramo autonómico""",,Claim,Lorena Roldán,Diputada,Organization,Ciudadanos,Lorena Roldán: “Los catalanes somos los que pagamos más IRPF en el tramo autonómico”,,Rating,Engañoso,#ff8433,98755,98754,98863,ClaimReview,28155,2019-09-03,https://www.newtral.es/lorena-roldan-los-catalanes-somos-los-que-pagamos-mas-irpf-en-el-tramo-autonomico/20190904/
En la educación pública hoy hay 4.000 maestros menos,,Claim,Íñigo Errejón,Diputado,Organization,Más Madrid,Íñigo Errejón: «En la educación pública hoy hay 4.000 maestros menos»,,Rating,Falso,#f54242,98767,98750,98804,ClaimReview,25707,2019-08-26,https://www.newtral.es/inigo-errejon-en-la-educacion-publica-hoy-hay-4-000-maestros-menos/20190827/
"""Jamás en la historia de España ninguna formación política ha aceptado un veto""",,Claim,Pablo Iglesias,Diputado,Organization,Unidas Podemos,"Pablo Iglesias: ""Jamás en la historia de España ninguna formación política ha aceptado un veto""",,Rating,Verdad a medias,#ebe013,98763,98749,98858,ClaimReview,26004,2019-08-25,https://www.newtral.es/pablo-iglesias-jamas-en-la-historia-de-espana-ninguna-formacion-politica-ha-aceptado-un-veto/20190826/
"""El PSOE ha tenido que hacer gobiernos de coalición en todas las comunidades en las que no tiene mayoría absoluta""",,Claim,Pablo Iglesias,Diputado,Organization,Unidas Podemos,"Pablo Iglesias: ""El PSOE ha tenido que hacer gobiernos de coalición en todas las comunidades en las que no tiene mayoría absoluta""",,Rating,Falso,#f54242,98763,98750,98858,ClaimReview,25986,2019-08-25,https://www.newtral.es/pablo-iglesias-el-psoe-ha-tenido-que-hacer-gobiernos-de-coalicion-en-todas-las-comunidades-en-las-que-no-tiene-mayoria-absoluta/20190826/
"""El dato del paro del pasado mes de julio es el peor que hemos vivido en España en los últimos once años""",,Claim,Ignacio Aguado,Vicepresidente. Consejero de Deportes. Transparencia y Portavoz del Gobierno,Organization,Ciudadanos,Ignacio Aguado: «El dato del paro del pasado mes de julio es el peor que hemos vivido en España en los últimos once años»,,Rating,Engañoso,#ff8433,98755,98754,98808,ClaimReview,25447,2019-08-20,https://www.newtral.es/ignacio-aguado-el-dato-del-paro-del-pasado-mes-de-julio-es-el-peor-que-hemos-vivido-en-espana-en-los-ultimos-once-anos/20190821/
"Desde que tiene nuevo Gobierno, Andalucía ha dejado de acoger inmigrantes",,Claim,María Victoria Chivite Navascués,Presidenta de la Comunidad Foral de Navarra,Organization,PSOE,"María Chivite, sobre los MENAS: “Desde que tiene nuevo Gobierno, Andalucía ha dejado de acoger inmigrantes”",,Rating,Falso,#f54242,98761,98750,98840,ClaimReview,24501,2019-08-20,https://www.newtral.es/maria-chivite-sobre-los-menas-desde-que-tiene-nuevo-gobierno-andalucia-ha-dejado-de-acoger-inmigrantes/20190821/
"""El único [depósito de aguas pluviales] que hay en Badalona lo construí durante mi mandato""",,Claim,Xavier García Albiol,Diputado,Organization,Partido Popular,"Xavier García Albiol: ""El único [depósito de aguas pluviales] que hay en Badalona lo construí durante mi mandato""",,Rating,Engañoso,#ff8433,98757,98754,98852,ClaimReview,24003,2019-08-20,https://www.newtral.es/xavier-garcia-albiol-el-unico-deposito-de-aguas-pluviales-que-hay-en-badalona-lo-construi-durante-mi-mandato/20190821/
"""En Madrid, 197.000 niños y niñas están en situación de pobreza extrema""",,Claim,Ángel Gabilondo,Diputado,Organization,PSOE,"Ángel Gabilondo: ""En Madrid, 197.000 niños y niñas están en situación de pobreza extrema""",,Rating,Falso,#f54242,98761,98750,98832,ClaimReview,24922,2019-08-17,https://www.newtral.es/angel-gabilondo-en-madrid-197-000-ninos-y-ninas-estan-en-situacion-de-pobreza-extrema/20190818/
"""Porque [Pedro Sánchez] no ha sido capaz de sacar unos presupuestos por primera vez en la historia""",,Claim,Teodoro García Egea,Diputado,Organization,Partido Popular,"Teodoro García Egea: ""Porque [Pedro Sánchez] no ha sido capaz de sacar unos presupuestos por primera vez en la historia""",,Rating,Falso,#f54242,98757,98750,98854,ClaimReview,24753,2019-08-15,https://www.newtral.es/teodoro-garcia-egea-porque-pedro-sanchez-no-ha-sido-capaz-de-sacar-unos-presupuestos-por-primera-vez-en-la-historia/20190816/
"""El PSOE sacó el doble de escaños, más del doble de votos que la siguiente fuerza política""",,Claim,María Jesús Montero,Ministra de Hacienda,Organization,PSOE,"María Jesús Montero: “El PSOE sacó el doble de escaños, más del doble de votos que la siguiente fuerza política”",,Rating,Falso,#f54242,98761,98750,98845,ClaimReview,24176,2019-08-08,https://www.newtral.es/maria-jesus-montero-el-psoe-saco-el-doble-de-escanos-mas-del-doble-de-votos-que-la-siguiente-fuerza-politica/20190809/
"""Dos funcionarios de prisiones atienden a una población reclusa de nivel alto de peligrosidad de 140""",,Claim,Javier Ortega Smith,Diputado,Organization,Vox,"Javier Ortega Smith: ""Dos funcionarios de prisiones atienden a una población reclusa de nivel alto de peligrosidad de 140""",,Rating,Falso,#f54242,98768,98750,98839,ClaimReview,23268,2019-08-05,https://www.newtral.es/ortega-smith-dos-funcionarios-de-prisiones-atienden-a-una-poblacion-reclusa-de-nivel-alto-de-peligrosidad-de-140/20190806/
"""El NYT situaba a Ciudadanos como uno de los partidos más centrados del mundo""",,Claim,Lorena Roldán,Diputada,Organization,Ciudadanos,"Lorena Roldán: ""El New York Times situaba a Ciudadanos como uno de los partidos más centrados del mundo""",,Rating,Falso,#f54242,98755,98750,98863,ClaimReview,22952,2019-08-04,https://www.newtral.es/lorena-roldan-el-nyt-situaba-a-ciudadanos-como-uno-de-los-partidos-mas-centrados-del-mundo/20190805/
Sánchez decide gobernar una comunidad autónoma [Navarra] con el apoyo de Bildu,,Claim,Cuca Gamarra ,Diputada,Organization,Partido Popular,"Cuca Gamarra: ""Sánchez decide gobernar una comunidad autónoma [Navarra] con el apoyo de Bildu""",,Rating,Falso,#f54242,98757,98750,98835,ClaimReview,22655,2019-07-30,https://www.newtral.es/cuca-gamarra-sanchez-decide-gobernar-una-comunidad-autonoma-navarra-con-el-apoyo-de-bildu/20190731/
